D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2,19,0.1,1,0.9945,0.0,4.7,0.0,47004.25184240311,0.0,2.0,0.0,2.5,0.0,2.0292257298644416,0.0,17056.40185546875,0.0,7262.019142150879,0.0,0.9840011596679688,0.0,7261.035140991211,0.0,24318.42099761963,0.0,70.13778508538154,0.0,546.0,0.0,542498.0,0.0,1567.0,0.0,291940.0,0.0,0.987,0.0
2,21,0,1,1.0,0.0,2.1,0.0,6325.840244462389,0.0,1.4000000000000001,0.0,1.8,0.0,1.3787768436274588,0.0,1608.32373046875,0.0,1820.9019012451172,0.0,0.0,0.0,1820.9019012451172,0.0,3429.225631713867,0.0,46.90049309076632,0.0,569.0,0.0,568431.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,19,0.2,1,0.9982220248667851,0.0,6.1000000000000005,0.0,123765.86903591629,0.0,1.8,0.0,2.4000000000000004,0.0,1.9037397957003033,0.0,49027.67578125,0.0,17250.78272628784,0.0,2.237987518310547,0.0,17248.54473876953,0.0,66278.45850753784,0.0,73.97226321380738,0.0,563.0,0.0,561528.0,0.0,74216.0,0.0,924714.0,0.0,0.986,0.0
2,17,0.3,1,0.9927241992882563,0.0,7.4,0.0,225706.24367809494,0.0,1.8,0.0,2.4000000000000004,0.0,1.9108601521777344,0.0,93929.9970703125,0.0,26073.307495117188,0.0,4.1782379150390625,0.0,26069.12925720215,0.0,120003.30456542969,0.0,78.27284207752697,0.0,562.0,0.0,557506.0,0.0,256445.0,0.0,1877089.0,0.0,0.943,0.0
2,21,0.1,1,0.9982027972027973,0.0,4.6000000000000005,0.0,53469.0350128934,0.0,2.0,0.0,2.5,0.0,1.995089640229504,0.0,19952.1328125,0.0,9136.126518249512,0.0,0.9801864624023438,0.0,9135.14633178711,0.0,29088.25933074951,0.0,68.59170425302275,0.0,572.0,0.0,570447.0,0.0,6481.0,0.0,362566.0,0.0,0.99,0.0
4,1,0,1,1.0,0.0,1.1,0.0,5988.9166504767245,0.0,0.8,0.0,0.9,0.0,0.7410354902036973,0.0,3000.26953125,0.0,86.549072265625,0.0,0.0,0.0,86.549072265625,0.0,3086.818603515625,0.0,97.1961723903357,0.0,541.0,0.0,540459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1,0.1,1,0.995148623853211,0.0,3.4000000000000004,0.0,6043.443111330118,0.0,0.8,0.0,1.0,0.0,0.8297339246528952,0.0,3032.57666015625,0.0,90.2996711730957,0.0,2.3194313049316406,0.0,87.98023986816406,0.0,3122.8763313293457,0.0,97.10844549727472,0.0,545.0,0.0,541839.0,0.0,0.0,0.0,9401.0,0.0,0.99,0.0
4,1,0.2,1,0.9945645161290323,0.0,5.1000000000000005,0.0,7015.423658504913,0.0,0.8,0.0,1.0,0.0,0.8949056372372198,0.0,3614.99853515625,0.0,94.55016708374023,0.0,5.268764495849609,0.0,89.28140258789062,0.0,3709.5487022399902,0.0,97.4511679270676,0.0,558.0,0.0,554456.0,0.0,0.0,0.0,23968.0,0.0,0.965,0.0
4,1,0.3,1,0.9890981818181818,0.0,7.7,0.0,29845.231214712912,0.0,0.8,0.0,1.0,0.0,1.1566181056225704,0.0,15256.0517578125,0.0,215.57952880859375,0.0,9.138870239257812,0.0,206.44065856933594,0.0,15471.631286621094,0.0,98.6066141002532,0.0,550.0,0.0,543577.0,0.0,0.0,0.0,216349.0,0.0,0.948,0.0
4,3,0,1,1.0,0.0,1.1,0.0,6275.5218886182965,0.0,0.8,0.0,0.9,0.0,0.7505077856684663,0.0,2906.81982421875,0.0,255.97555541992188,0.0,0.0,0.0,255.97555541992188,0.0,3162.795379638672,0.0,91.90666721382509,0.0,529.0,0.0,528471.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,21,0.2,1,0.9911592920353982,0.0,6.2,0.0,132836.70099474213,0.0,1.8,0.0,2.4000000000000004,0.0,1.9164432696741263,0.0,51059.62060546875,0.0,19824.810611724854,0.0,2.245807647705078,0.0,19822.56480407715,0.0,70884.4312171936,0.0,72.03220753654551,0.0,565.0,0.0,559542.0,0.0,73819.0,0.0,974669.0,0.0,0.976,0.0
2,19,0.3,1,0.9962873345935728,0.0,7.300000000000001,0.0,253749.33738911166,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.8761354660347551,0.0,97864.248046875,0.0,29583.46297454834,0.0,4.203224182128906,0.0,29579.25975036621,0.0,127447.71102142334,0.0,76.78776438003229,0.0,529.0,0.0,526656.0,0.0,262445.0,0.0,1941598.0,0.0,0.943,0.0
4,3,0.1,1,0.9962680412371134,0.0,3.3000000000000003,0.0,6563.813107990298,0.0,0.8,0.0,1.0,0.0,0.8444226735604602,0.0,3364.24072265625,0.0,261.80755615234375,0.0,2.3303985595703125,0.0,259.47715759277344,0.0,3626.0482788085938,0.0,92.7798105258994,0.0,582.0,0.0,579265.0,0.0,0.0,0.0,14133.0,0.0,0.984,0.0
4,3,0.2,1,0.9984316163410302,0.0,5.1000000000000005,0.0,26095.61835372042,0.0,0.8,0.0,1.0,0.0,0.9468523761195092,0.0,13350.94921875,0.0,626.1798934936523,0.0,5.218315124511719,0.0,620.9615783691406,0.0,13977.129112243652,0.0,95.51996773825941,0.0,563.0,0.0,561630.0,0.0,0.0,0.0,174252.0,0.0,0.972,0.0
4,5,0,1,1.0,0.0,1.1,0.0,6597.096165437196,0.0,0.8,0.0,0.9,0.0,0.7400846672605109,0.0,3112.17919921875,0.0,426.3825988769531,0.0,0.0,0.0,426.3825988769531,0.0,3538.561798095703,0.0,87.950398404617,0.0,563.0,0.0,562437.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
